date,market,region,asset_class,frequency,contract,price,currency,unit
2026-01-22,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,13.84875,JPY,JPY/kWh
2026-01-23,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,12.934583333333334,JPY,JPY/kWh
2026-01-24,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,12.46375,JPY,JPY/kWh
2026-01-25,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,12.257083333333334,JPY,JPY/kWh
2026-01-26,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,16.416458333333335,JPY,JPY/kWh
2026-01-27,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,14.087916666666667,JPY,JPY/kWh
2026-01-28,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,13.407291666666666,JPY,JPY/kWh
2026-01-29,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,13.795625,JPY,JPY/kWh
2026-01-30,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,13.799166666666666,JPY,JPY/kWh
2026-01-31,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,11.660833333333334,JPY,JPY/kWh
2026-02-01,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,10.784166666666666,JPY,JPY/kWh
2026-02-02,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,12.916458333333333,JPY,JPY/kWh
2026-02-03,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,12.779375,JPY,JPY/kWh
2026-02-04,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,12.005416666666667,JPY,JPY/kWh
2026-02-05,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,11.845833333333333,JPY,JPY/kWh
2026-02-06,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,10.609166666666667,JPY,JPY/kWh
2026-02-07,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,12.282291666666666,JPY,JPY/kWh
2026-02-08,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,13.729583333333332,JPY,JPY/kWh
2026-02-09,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,14.606250000000001,JPY,JPY/kWh
2026-02-10,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,13.719791666666666,JPY,JPY/kWh
2026-02-11,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,13.280208333333334,JPY,JPY/kWh
2026-02-12,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,12.037083333333333,JPY,JPY/kWh
2026-02-13,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,12.215000000000002,JPY,JPY/kWh
2026-02-14,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,10.232708333333333,JPY,JPY/kWh
2026-02-15,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,8.399375000000001,JPY,JPY/kWh
2026-02-16,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,10.441875,JPY,JPY/kWh
2026-02-17,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,11.655833333333334,JPY,JPY/kWh
2026-02-18,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,10.83875,JPY,JPY/kWh
2026-02-19,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,11.204166666666666,JPY,JPY/kWh
2026-02-20,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,11.542083333333332,JPY,JPY/kWh
2026-02-21,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,8.89875,JPY,JPY/kWh
2026-02-22,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,8.144791666666666,JPY,JPY/kWh
2026-02-23,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,7.762291666666666,JPY,JPY/kWh
2026-02-24,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,10.116666666666667,JPY,JPY/kWh
2026-02-25,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,10.899583333333332,JPY,JPY/kWh
2026-02-26,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,10.349791666666667,JPY,JPY/kWh
2026-02-27,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,10.298333333333334,JPY,JPY/kWh
2026-02-28,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,9.038958333333333,JPY,JPY/kWh
2026-03-01,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,7.468958333333333,JPY,JPY/kWh
2026-03-02,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,11.620833333333332,JPY,JPY/kWh
2026-03-03,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,13.312916666666666,JPY,JPY/kWh
2026-03-04,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,12.160416666666668,JPY,JPY/kWh
2026-03-05,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,10.978541666666667,JPY,JPY/kWh
2026-03-06,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,11.225208333333333,JPY,JPY/kWh
2026-03-07,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,8.008958333333334,JPY,JPY/kWh
2026-03-08,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,8.448125,JPY,JPY/kWh
2026-03-09,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,12.908125,JPY,JPY/kWh
2026-03-10,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,15.093333333333334,JPY,JPY/kWh
2026-03-11,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,12.945208333333333,JPY,JPY/kWh
2026-03-12,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,12.794166666666667,JPY,JPY/kWh
2026-03-13,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,14.201875000000001,JPY,JPY/kWh
2026-03-14,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,14.244375,JPY,JPY/kWh
2026-03-15,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,14.960416666666667,JPY,JPY/kWh
2026-03-16,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,18.888333333333332,JPY,JPY/kWh
2026-03-17,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,17.733541666666667,JPY,JPY/kWh
2026-03-18,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,18.720625000000002,JPY,JPY/kWh
2026-03-19,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,17.261875,JPY,JPY/kWh
2026-03-20,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,18.668125,JPY,JPY/kWh
2026-03-21,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,12.685625,JPY,JPY/kWh
2026-03-22,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,13.012083333333335,JPY,JPY/kWh
2026-03-23,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,18.288958333333333,JPY,JPY/kWh
2026-03-24,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,14.707500000000001,JPY,JPY/kWh
2026-03-25,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,18.941458333333333,JPY,JPY/kWh
2026-03-26,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,19.198125,JPY,JPY/kWh
2026-03-27,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,16.976041666666667,JPY,JPY/kWh
2026-03-28,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,12.123125,JPY,JPY/kWh
2026-03-29,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,11.034374999999999,JPY,JPY/kWh
2026-03-30,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,17.289791666666666,JPY,JPY/kWh
2026-03-31,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,19.934791666666666,JPY,JPY/kWh
2026-04-01,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,26.964791666666667,JPY,JPY/kWh
2026-04-02,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,25.618125000000003,JPY,JPY/kWh
2026-04-03,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,22.264375,JPY,JPY/kWh
2026-04-04,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,22.949375,JPY,JPY/kWh
2026-04-05,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,19.161875,JPY,JPY/kWh
2026-04-06,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,19.589583333333334,JPY,JPY/kWh
2026-04-07,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,23.674375,JPY,JPY/kWh
2026-04-08,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,20.08729166666667,JPY,JPY/kWh
2026-04-09,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,22.170416666666668,JPY,JPY/kWh
2026-04-10,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,23.958333333333332,JPY,JPY/kWh
2026-04-11,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,14.156041666666667,JPY,JPY/kWh
2026-04-12,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,13.080416666666666,JPY,JPY/kWh
2026-04-13,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,20.00375,JPY,JPY/kWh
2026-04-14,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,21.191666666666666,JPY,JPY/kWh
2026-04-15,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,21.39833333333333,JPY,JPY/kWh
2026-04-16,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,20.731666666666666,JPY,JPY/kWh
2026-04-17,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,20.910625,JPY,JPY/kWh
2026-04-18,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,18.455000000000002,JPY,JPY/kWh
2026-04-19,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,15.784791666666665,JPY,JPY/kWh
2026-04-20,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,20.32125,JPY,JPY/kWh
2026-04-21,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,19.412916666666664,JPY,JPY/kWh
2026-04-22,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,20.566666666666666,JPY,JPY/kWh
2026-04-23,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,21.871666666666666,JPY,JPY/kWh
2026-04-24,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,20.243333333333332,JPY,JPY/kWh
2026-04-25,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,16.274583333333332,JPY,JPY/kWh
2026-04-26,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,15.020208333333334,JPY,JPY/kWh
2026-04-27,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,19.675,JPY,JPY/kWh
2026-04-28,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,19.505208333333332,JPY,JPY/kWh
2026-04-29,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,17.715208333333333,JPY,JPY/kWh
2026-04-30,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,19.158541666666668,JPY,JPY/kWh
2026-05-01,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,18.741041666666668,JPY,JPY/kWh
2026-05-02,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,10.701041666666667,JPY,JPY/kWh
2026-05-03,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,14.283958333333333,JPY,JPY/kWh
2026-05-04,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,11.936250000000001,JPY,JPY/kWh
2026-05-05,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,7.484166666666667,JPY,JPY/kWh
2026-05-06,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,12.752916666666666,JPY,JPY/kWh
2026-05-07,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,16.944375,JPY,JPY/kWh
2026-05-08,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,20.08375,JPY,JPY/kWh
2026-05-09,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,10.244375,JPY,JPY/kWh
2026-05-10,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,10.328750000000001,JPY,JPY/kWh
2026-05-11,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,17.716666666666665,JPY,JPY/kWh
2026-05-12,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,20.692291666666666,JPY,JPY/kWh
2026-05-13,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,20.735208333333336,JPY,JPY/kWh
2026-05-14,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,21.58875,JPY,JPY/kWh
2026-05-15,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,17.459166666666665,JPY,JPY/kWh
2026-05-16,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,15.26625,JPY,JPY/kWh
2026-05-17,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,13.42125,JPY,JPY/kWh
2026-05-18,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,19.1575,JPY,JPY/kWh
2026-05-19,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,19.765,JPY,JPY/kWh
2026-05-20,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,20.864166666666666,JPY,JPY/kWh
2026-05-21,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,22.472083333333334,JPY,JPY/kWh
2026-05-22,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,20.725208333333335,JPY,JPY/kWh
2026-05-23,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,15.978333333333333,JPY,JPY/kWh
2026-05-24,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,21.77,JPY,JPY/kWh
2026-05-25,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,21.592916666666667,JPY,JPY/kWh
2026-05-26,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,22.361666666666665,JPY,JPY/kWh
2026-05-27,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,23.636458333333334,JPY,JPY/kWh
2026-05-28,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,24.393958333333334,JPY,JPY/kWh
2026-05-29,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,23.031875,JPY,JPY/kWh
2026-05-30,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,20.5475,JPY,JPY/kWh
2026-05-31,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,21.64833333333333,JPY,JPY/kWh
2026-06-01,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,23.549375,JPY,JPY/kWh
2026-06-02,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,23.496458333333333,JPY,JPY/kWh
2026-06-03,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,23.902083333333334,JPY,JPY/kWh
2026-06-04,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,21.223333333333333,JPY,JPY/kWh
2026-06-05,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,20.194166666666664,JPY,JPY/kWh
2026-06-06,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,16.998541666666664,JPY,JPY/kWh
2026-06-07,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,20.70375,JPY,JPY/kWh
2026-06-08,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,21.508750000000003,JPY,JPY/kWh
2026-06-09,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,21.686666666666667,JPY,JPY/kWh
2026-06-10,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,21.893541666666668,JPY,JPY/kWh
2026-06-11,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,20.316458333333333,JPY,JPY/kWh
2026-06-12,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,20.164375,JPY,JPY/kWh
2026-06-13,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,17.460625,JPY,JPY/kWh
2026-06-14,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,20.109166666666667,JPY,JPY/kWh
2026-06-15,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,23.140416666666667,JPY,JPY/kWh
2026-06-16,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,20.178541666666668,JPY,JPY/kWh
2026-06-17,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,22.566666666666666,JPY,JPY/kWh
2026-06-18,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,22.851041666666664,JPY,JPY/kWh
2026-06-19,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,22.452916666666667,JPY,JPY/kWh
2026-06-20,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,21.225416666666668,JPY,JPY/kWh
2026-06-21,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,18.506249999999998,JPY,JPY/kWh
2026-06-22,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,18.491041666666668,JPY,JPY/kWh
2026-06-23,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,18.47875,JPY,JPY/kWh
2026-06-24,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,17.825,JPY,JPY/kWh
2026-06-25,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,20.138333333333332,JPY,JPY/kWh
2026-06-26,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,19.091041666666666,JPY,JPY/kWh
2026-06-27,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,15.719999999999999,JPY,JPY/kWh
2026-06-28,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,14.87625,JPY,JPY/kWh
2026-06-29,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,15.38125,JPY,JPY/kWh
2026-06-30,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,16.227708333333336,JPY,JPY/kWh
2026-07-01,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,16.058541666666667,JPY,JPY/kWh
2026-07-02,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,16.9925,JPY,JPY/kWh
2026-07-03,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,15.238333333333335,JPY,JPY/kWh
2026-07-04,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,12.692083333333334,JPY,JPY/kWh
2026-07-05,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,14.606875,JPY,JPY/kWh
2026-07-06,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,15.5575,JPY,JPY/kWh
2026-07-07,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,13.746875000000001,JPY,JPY/kWh
2026-07-08,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,14.0625,JPY,JPY/kWh
2026-07-09,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,15.275625,JPY,JPY/kWh
2026-07-10,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,15.580833333333333,JPY,JPY/kWh
2026-07-11,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,16.51729166666667,JPY,JPY/kWh
2026-07-12,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,19.290625000000002,JPY,JPY/kWh
2026-07-13,JEPX_TOKYO,Tokyo,Power,daily,day-ahead physical,21.574791666666666,JPY,JPY/kWh
