delivery_date,time_code,area_group,bid_price_jpy_kwh,sell_cumulative_mw,buy_cumulative_mw,net_supply_mw,source
2026-08-21,10,Hokkaido / Tohoku / Tokyo / Chubu / Hokuriku,300.0,37029.3,13134.2,23895.100000000002,JEPX processed sampled bidding curve
2026-08-21,10,Hokkaido / Tohoku / Tokyo / Chubu / Hokuriku,500.0,37029.3,13128.74221948812,23900.55778051188,JEPX processed sampled bidding curve
2026-08-21,10,Hokkaido / Tohoku / Tokyo / Chubu / Hokuriku,800.0,37029.3,13128.055514385042,23901.24448561496,JEPX processed sampled bidding curve
2026-08-21,10,Hokkaido / Tohoku / Tokyo / Chubu / Hokuriku,1000.0,37029.3,0.0,37029.3,JEPX processed sampled bidding curve
2026-08-21,10,Kansai / Chugoku / Shikoku / Kyushu,0.0,5569.7,20968.9,-15399.2,JEPX processed sampled bidding curve
2026-08-21,10,Kansai / Chugoku / Shikoku / Kyushu,1.0,15523.5,20944.1,-5420.5999999999985,JEPX processed sampled bidding curve
2026-08-21,10,Kansai / Chugoku / Shikoku / Kyushu,5.0,15842.5,20577.8,-4735.299999999999,JEPX processed sampled bidding curve
2026-08-21,10,Kansai / Chugoku / Shikoku / Kyushu,10.0,15956.3,19177.0,-3220.7000000000007,JEPX processed sampled bidding curve
2026-08-21,10,Kansai / Chugoku / Shikoku / Kyushu,15.0,17155.9,16967.3,188.60000000000218,JEPX processed sampled bidding curve
2026-08-21,10,Kansai / Chugoku / Shikoku / Kyushu,20.0,17644.1,16592.5,1051.5999999999985,JEPX processed sampled bidding curve
2026-08-21,10,Kansai / Chugoku / Shikoku / Kyushu,25.0,18341.1,16119.2,2221.899999999998,JEPX processed sampled bidding curve
2026-08-21,10,Kansai / Chugoku / Shikoku / Kyushu,30.0,18508.5,15982.1,2526.3999999999996,JEPX processed sampled bidding curve
2026-08-21,10,Kansai / Chugoku / Shikoku / Kyushu,40.0,18625.9,15568.6,3057.300000000001,JEPX processed sampled bidding curve
2026-08-21,10,Kansai / Chugoku / Shikoku / Kyushu,50.0,18625.9,15491.5,3134.4000000000015,JEPX processed sampled bidding curve
2026-08-21,10,Kansai / Chugoku / Shikoku / Kyushu,75.0,18643.8,14010.635173299102,4633.164826700897,JEPX processed sampled bidding curve
2026-08-21,10,Kansai / Chugoku / Shikoku / Kyushu,100.0,18709.6,13224.9,5484.699999999999,JEPX processed sampled bidding curve
2026-08-21,10,Kansai / Chugoku / Shikoku / Kyushu,150.0,18709.6,12254.72950819672,6454.870491803278,JEPX processed sampled bidding curve
2026-08-21,10,Kansai / Chugoku / Shikoku / Kyushu,200.0,18709.6,12246.6,6462.999999999998,JEPX processed sampled bidding curve
2026-08-21,10,Kansai / Chugoku / Shikoku / Kyushu,300.0,18709.7,8678.6,10031.1,JEPX processed sampled bidding curve
2026-08-21,10,Kansai / Chugoku / Shikoku / Kyushu,500.0,18709.7,8676.6000300005,10033.0999699995,JEPX processed sampled bidding curve
2026-08-21,10,Kansai / Chugoku / Shikoku / Kyushu,800.0,18709.7,8675.250007500124,10034.449992499876,JEPX processed sampled bidding curve
2026-08-21,10,Kansai / Chugoku / Shikoku / Kyushu,1000.0,18709.7,0.0,18709.7,JEPX processed sampled bidding curve
2026-08-21,10,System Price,0.0,17216.3,58009.7,-40793.399999999994,JEPX processed sampled bidding curve
2026-08-21,10,System Price,1.0,39920.8,57837.1,-17916.299999999996,JEPX processed sampled bidding curve
2026-08-21,10,System Price,5.0,40800.2,57094.3,-16294.100000000006,JEPX processed sampled bidding curve
2026-08-21,10,System Price,10.0,41066.9,53534.1,-12467.199999999997,JEPX processed sampled bidding curve
2026-08-21,10,System Price,15.0,43113.5,50881.1,-7767.5999999999985,JEPX processed sampled bidding curve
2026-08-21,10,System Price,20.0,45913.1,46196.9,-283.8000000000029,JEPX processed sampled bidding curve
2026-08-21,10,System Price,25.0,50005.0,44922.8,5082.199999999997,JEPX processed sampled bidding curve
2026-08-21,10,System Price,30.0,51515.9,44634.4,6881.5,JEPX processed sampled bidding curve
2026-08-21,10,System Price,40.0,52001.2,38430.9,13570.299999999996,JEPX processed sampled bidding curve
2026-08-21,10,System Price,50.0,52049.1,38026.6,14022.5,JEPX processed sampled bidding curve
2026-08-21,10,System Price,75.0,52095.7,28719.7,23375.999999999996,JEPX processed sampled bidding curve
2026-08-21,10,System Price,100.0,52161.9,27584.2,24577.7,JEPX processed sampled bidding curve
2026-08-21,10,System Price,150.0,52161.9,26388.8,25773.100000000002,JEPX processed sampled bidding curve
2026-08-21,10,System Price,200.0,52161.9,26382.1,25779.800000000003,JEPX processed sampled bidding curve
2026-08-21,10,System Price,300.0,52162.0,18650.8,33511.2,JEPX processed sampled bidding curve
2026-08-21,10,System Price,500.0,52162.0,18643.266714445243,33518.73328555476,JEPX processed sampled bidding curve
2026-08-21,10,System Price,800.0,52162.0,18641.11667861131,33520.88332138869,JEPX processed sampled bidding curve
2026-08-21,10,System Price,1000.0,52162.0,0.0,52162.0,JEPX processed sampled bidding curve
2026-08-21,11,Hokkaido / Tohoku / Tokyo / Chubu / Hokuriku,0.0,15309.7,42066.0,-26756.3,JEPX processed sampled bidding curve
2026-08-21,11,Hokkaido / Tohoku / Tokyo / Chubu / Hokuriku,1.0,29332.1,41907.0,-12574.900000000001,JEPX processed sampled bidding curve
2026-08-21,11,Hokkaido / Tohoku / Tokyo / Chubu / Hokuriku,5.0,29899.4,41533.6,-11634.199999999997,JEPX processed sampled bidding curve
2026-08-21,11,Hokkaido / Tohoku / Tokyo / Chubu / Hokuriku,10.0,30040.7,39268.8,-9228.100000000002,JEPX processed sampled bidding curve
2026-08-21,11,Hokkaido / Tohoku / Tokyo / Chubu / Hokuriku,15.0,30878.5,38756.1,-7877.5999999999985,JEPX processed sampled bidding curve
2026-08-21,11,Hokkaido / Tohoku / Tokyo / Chubu / Hokuriku,20.0,33140.7,34403.8,-1263.1000000000058,JEPX processed sampled bidding curve
2026-08-21,11,Hokkaido / Tohoku / Tokyo / Chubu / Hokuriku,25.0,36621.8,33652.8,2969.0,JEPX processed sampled bidding curve
2026-08-21,11,Hokkaido / Tohoku / Tokyo / Chubu / Hokuriku,30.0,38007.8,33370.6,4637.200000000004,JEPX processed sampled bidding curve
2026-08-21,11,Hokkaido / Tohoku / Tokyo / Chubu / Hokuriku,40.0,38380.9,27558.9,10822.0,JEPX processed sampled bidding curve
2026-08-21,11,Hokkaido / Tohoku / Tokyo / Chubu / Hokuriku,50.0,38428.7,27149.2,11279.499999999996,JEPX processed sampled bidding curve
2026-08-21,11,Hokkaido / Tohoku / Tokyo / Chubu / Hokuriku,75.0,38458.1,19467.6,18990.5,JEPX processed sampled bidding curve
2026-08-21,11,Hokkaido / Tohoku / Tokyo / Chubu / Hokuriku,100.0,38458.5,18744.0,19714.5,JEPX processed sampled bidding curve
2026-08-21,11,Hokkaido / Tohoku / Tokyo / Chubu / Hokuriku,150.0,38458.5,18519.5,19939.0,JEPX processed sampled bidding curve
2026-08-21,11,Hokkaido / Tohoku / Tokyo / Chubu / Hokuriku,200.0,38458.5,18513.8,19944.7,JEPX processed sampled bidding curve
2026-08-21,11,Hokkaido / Tohoku / Tokyo / Chubu / Hokuriku,300.0,38458.5,14448.4,24010.1,JEPX processed sampled bidding curve
2026-08-21,11,Hokkaido / Tohoku / Tokyo / Chubu / Hokuriku,500.0,38458.5,14442.942219488119,24015.55778051188,JEPX processed sampled bidding curve
2026-08-21,11,Hokkaido / Tohoku / Tokyo / Chubu / Hokuriku,800.0,38458.5,14442.25551438504,24016.24448561496,JEPX processed sampled bidding curve
2026-08-21,11,Hokkaido / Tohoku / Tokyo / Chubu / Hokuriku,1000.0,38458.5,0.0,38458.5,JEPX processed sampled bidding curve
2026-08-21,11,Kansai / Chugoku / Shikoku / Kyushu,0.0,5581.9,21082.1,-15500.199999999999,JEPX processed sampled bidding curve
2026-08-21,11,Kansai / Chugoku / Shikoku / Kyushu,1.0,15708.1,21056.5,-5348.4,JEPX processed sampled bidding curve
2026-08-21,11,Kansai / Chugoku / Shikoku / Kyushu,5.0,15833.9,20691.3,-4857.4,JEPX processed sampled bidding curve
2026-08-21,11,Kansai / Chugoku / Shikoku / Kyushu,10.0,15944.4,19178.9,-3234.500000000002,JEPX processed sampled bidding curve
2026-08-21,11,Kansai / Chugoku / Shikoku / Kyushu,15.0,16799.3,16968.6,-169.29999999999927,JEPX processed sampled bidding curve
2026-08-21,11,Kansai / Chugoku / Shikoku / Kyushu,20.0,17293.5,16609.2,684.2999999999993,JEPX processed sampled bidding curve
2026-08-21,11,Kansai / Chugoku / Shikoku / Kyushu,25.0,18005.9,16109.2,1896.7000000000007,JEPX processed sampled bidding curve
2026-08-21,11,Kansai / Chugoku / Shikoku / Kyushu,30.0,18173.2,15976.0,2197.2000000000007,JEPX processed sampled bidding curve
2026-08-21,11,Kansai / Chugoku / Shikoku / Kyushu,40.0,18290.7,15683.6,2607.1000000000004,JEPX processed sampled bidding curve
2026-08-21,11,Kansai / Chugoku / Shikoku / Kyushu,50.0,18290.7,15462.4,2828.300000000001,JEPX processed sampled bidding curve
2026-08-21,11,Kansai / Chugoku / Shikoku / Kyushu,75.0,18308.0,13945.835173299101,4362.164826700899,JEPX processed sampled bidding curve
2026-08-21,11,Kansai / Chugoku / Shikoku / Kyushu,100.0,18379.7,13158.2,5221.5,JEPX processed sampled bidding curve
2026-08-21,11,Kansai / Chugoku / Shikoku / Kyushu,150.0,18379.7,12151.908196721311,6227.791803278689,JEPX processed sampled bidding curve
2026-08-21,11,Kansai / Chugoku / Shikoku / Kyushu,200.0,18379.7,12144.1,6235.6,JEPX processed sampled bidding curve
2026-08-21,11,Kansai / Chugoku / Shikoku / Kyushu,300.0,18379.8,8539.0,9840.8,JEPX processed sampled bidding curve
2026-08-21,11,Kansai / Chugoku / Shikoku / Kyushu,500.0,18379.8,8536.900033333888,9842.899966666111,JEPX processed sampled bidding curve
2026-08-21,11,Kansai / Chugoku / Shikoku / Kyushu,800.0,18379.8,8535.400008333472,9844.399991666527,JEPX processed sampled bidding curve
2026-08-21,11,Kansai / Chugoku / Shikoku / Kyushu,1000.0,18379.8,0.0,18379.8,JEPX processed sampled bidding curve
2026-08-21,11,System Price,0.0,17314.6,60148.1,-42833.5,JEPX processed sampled bidding curve
2026-08-21,11,System Price,1.0,41463.2,59963.5,-18500.300000000003,JEPX processed sampled bidding curve
2026-08-21,11,System Price,5.0,42156.3,59224.9,-17068.6,JEPX processed sampled bidding curve
2026-08-21,11,System Price,10.0,42408.1,55447.7,-13039.599999999999,JEPX processed sampled bidding curve
2026-08-21,11,System Price,15.0,44100.8,52724.7,-8623.899999999994,JEPX processed sampled bidding curve
2026-08-21,11,System Price,20.0,46857.2,48013.0,-1155.800000000003,JEPX processed sampled bidding curve
2026-08-21,11,System Price,25.0,51050.7,46762.0,4288.699999999997,JEPX processed sampled bidding curve
2026-08-21,11,System Price,30.0,52604.0,46346.6,6257.4000000000015,JEPX processed sampled bidding curve
2026-08-21,11,System Price,40.0,53094.6,40242.5,12852.099999999999,JEPX processed sampled bidding curve
2026-08-21,11,System Price,50.0,53142.4,39611.6,13530.800000000003,JEPX processed sampled bidding curve
2026-08-21,11,System Price,75.0,53189.1,30054.0,23135.1,JEPX processed sampled bidding curve
2026-08-21,11,System Price,100.0,53261.2,28902.2,24358.999999999996,JEPX processed sampled bidding curve
2026-08-21,11,System Price,150.0,53261.2,27664.5,25596.699999999997,JEPX processed sampled bidding curve
2026-08-21,11,System Price,200.0,53261.2,27657.9,25603.299999999996,JEPX processed sampled bidding curve
2026-08-21,11,System Price,300.0,53261.3,19987.4,33273.9,JEPX processed sampled bidding curve
2026-08-21,11,System Price,500.0,53261.3,19979.766717778628,33281.533282221375,JEPX processed sampled bidding curve
2026-08-21,11,System Price,800.0,53261.3,19977.466679444657,33283.83332055535,JEPX processed sampled bidding curve
2026-08-21,11,System Price,1000.0,53261.3,0.0,53261.3,JEPX processed sampled bidding curve
2026-08-21,12,Hokkaido / Tohoku / Tokyo / Chubu / Hokuriku,0.0,15635.2,41920.4,-26285.2,JEPX processed sampled bidding curve
2026-08-21,12,Hokkaido / Tohoku / Tokyo / Chubu / Hokuriku,1.0,29400.1,41749.4,-12349.300000000003,JEPX processed sampled bidding curve
2026-08-21,12,Hokkaido / Tohoku / Tokyo / Chubu / Hokuriku,5.0,29962.8,41376.2,-11413.399999999998,JEPX processed sampled bidding curve
2026-08-21,12,Hokkaido / Tohoku / Tokyo / Chubu / Hokuriku,10.0,30101.3,39162.5,-9061.2,JEPX processed sampled bidding curve
2026-08-21,12,Hokkaido / Tohoku / Tokyo / Chubu / Hokuriku,15.0,30936.6,38491.9,-7555.300000000003,JEPX processed sampled bidding curve
2026-08-21,12,Hokkaido / Tohoku / Tokyo / Chubu / Hokuriku,20.0,33176.4,34061.8,-885.4000000000015,JEPX processed sampled bidding curve
2026-08-21,12,Hokkaido / Tohoku / Tokyo / Chubu / Hokuriku,25.0,36939.0,33298.6,3640.4000000000015,JEPX processed sampled bidding curve
2026-08-21,12,Hokkaido / Tohoku / Tokyo / Chubu / Hokuriku,30.0,38034.6,32974.0,5060.5999999999985,JEPX processed sampled bidding curve
2026-08-21,12,Hokkaido / Tohoku / Tokyo / Chubu / Hokuriku,40.0,38422.4,27080.5,11341.900000000001,JEPX processed sampled bidding curve
2026-08-21,12,Hokkaido / Tohoku / Tokyo / Chubu / Hokuriku,50.0,38470.2,26671.5,11798.699999999997,JEPX processed sampled bidding curve
2026-08-21,12,Hokkaido / Tohoku / Tokyo / Chubu / Hokuriku,75.0,38504.2,19538.5,18965.699999999997,JEPX processed sampled bidding curve
2026-08-21,12,Hokkaido / Tohoku / Tokyo / Chubu / Hokuriku,100.0,38504.8,18799.9,19704.9,JEPX processed sampled bidding curve
2026-08-21,12,Hokkaido / Tohoku / Tokyo / Chubu / Hokuriku,150.0,38504.8,18570.0,19934.800000000003,JEPX processed sampled bidding curve
2026-08-21,12,Hokkaido / Tohoku / Tokyo / Chubu / Hokuriku,200.0,38504.8,18564.1,19940.700000000004,JEPX processed sampled bidding curve
2026-08-21,12,Hokkaido / Tohoku / Tokyo / Chubu / Hokuriku,300.0,38504.8,14517.5,23987.300000000003,JEPX processed sampled bidding curve
2026-08-21,12,Hokkaido / Tohoku / Tokyo / Chubu / Hokuriku,500.0,38504.8,14511.913608206127,23992.886391793876,JEPX processed sampled bidding curve
2026-08-21,12,Hokkaido / Tohoku / Tokyo / Chubu / Hokuriku,800.0,38504.8,14511.183984034107,23993.616015965898,JEPX processed sampled bidding curve
2026-08-21,12,Hokkaido / Tohoku / Tokyo / Chubu / Hokuriku,1000.0,38504.8,0.0,38504.8,JEPX processed sampled bidding curve
2026-08-21,12,Kansai / Chugoku / Shikoku / Kyushu,0.0,5593.5,21155.3,-15561.8,JEPX processed sampled bidding curve
2026-08-21,12,Kansai / Chugoku / Shikoku / Kyushu,1.0,15529.6,21129.1,-5599.499999999998,JEPX processed sampled bidding curve
2026-08-21,12,Kansai / Chugoku / Shikoku / Kyushu,5.0,15845.6,20763.5,-4917.9,JEPX processed sampled bidding curve
2026-08-21,12,Kansai / Chugoku / Shikoku / Kyushu,10.0,15951.8,19250.8,-3299.0,JEPX processed sampled bidding curve
2026-08-21,12,Kansai / Chugoku / Shikoku / Kyushu,15.0,16797.5,17039.0,-241.5,JEPX processed sampled bidding curve
2026-08-21,12,Kansai / Chugoku / Shikoku / Kyushu,20.0,17308.6,16683.2,625.3999999999978,JEPX processed sampled bidding curve
2026-08-21,12,Kansai / Chugoku / Shikoku / Kyushu,25.0,18077.8,16170.5,1907.2999999999993,JEPX processed sampled bidding curve
2026-08-21,12,Kansai / Chugoku / Shikoku / Kyushu,30.0,18245.3,16028.7,2216.5999999999985,JEPX processed sampled bidding curve
2026-08-21,12,Kansai / Chugoku / Shikoku / Kyushu,40.0,18363.0,15590.1,2772.8999999999996,JEPX processed sampled bidding curve
2026-08-21,12,Kansai / Chugoku / Shikoku / Kyushu,50.0,18363.0,15502.0,2861.0,JEPX processed sampled bidding curve
2026-08-21,12,Kansai / Chugoku / Shikoku / Kyushu,75.0,18382.9,14004.635173299102,4378.264826700899,JEPX processed sampled bidding curve
2026-08-21,12,Kansai / Chugoku / Shikoku / Kyushu,100.0,18455.7,13208.2,5247.5,JEPX processed sampled bidding curve
2026-08-21,12,Kansai / Chugoku / Shikoku / Kyushu,150.0,18455.7,12185.423076923078,6270.276923076923,JEPX processed sampled bidding curve
2026-08-21,12,Kansai / Chugoku / Shikoku / Kyushu,200.0,18455.7,12178.5,6277.200000000001,JEPX processed sampled bidding curve
2026-08-21,12,Kansai / Chugoku / Shikoku / Kyushu,300.0,18455.7,8544.6,9911.1,JEPX processed sampled bidding curve
2026-08-21,12,Kansai / Chugoku / Shikoku / Kyushu,500.0,18455.7,8542.533368889483,9913.166631110518,JEPX processed sampled bidding curve
2026-08-21,12,Kansai / Chugoku / Shikoku / Kyushu,800.0,18455.7,8540.93334222237,9914.76665777763,JEPX processed sampled bidding curve
2026-08-21,12,Kansai / Chugoku / Shikoku / Kyushu,1000.0,18455.7,0.0,18455.7,JEPX processed sampled bidding curve
2026-08-21,12,System Price,0.0,17651.7,59931.7,-42280.0,JEPX processed sampled bidding curve
2026-08-21,12,System Price,1.0,41352.7,59734.5,-18381.800000000003,JEPX processed sampled bidding curve
2026-08-21,12,System Price,5.0,42231.4,58995.7,-16764.299999999996,JEPX processed sampled bidding curve
2026-08-21,12,System Price,10.0,42476.1,55269.3,-12793.200000000004,JEPX processed sampled bidding curve
2026-08-21,12,System Price,15.0,44157.1,52386.9,-8229.800000000003,JEPX processed sampled bidding curve
2026-08-21,12,System Price,20.0,46908.0,47601.0,-693.0,JEPX processed sampled bidding curve
2026-08-21,12,System Price,25.0,51439.8,46325.1,5114.700000000004,JEPX processed sampled bidding curve
2026-08-21,12,System Price,30.0,52702.9,45858.7,6844.200000000004,JEPX processed sampled bidding curve
2026-08-21,12,System Price,40.0,53208.4,39526.6,13681.800000000003,JEPX processed sampled bidding curve
2026-08-21,12,System Price,50.0,53256.2,39029.5,14226.699999999997,JEPX processed sampled bidding curve
2026-08-21,12,System Price,75.0,53310.1,30039.7,23270.399999999998,JEPX processed sampled bidding curve
2026-08-21,12,System Price,100.0,53383.5,28864.1,24519.4,JEPX processed sampled bidding curve
2026-08-21,12,System Price,150.0,53383.5,27605.5,25778.0,JEPX processed sampled bidding curve
2026-08-21,12,System Price,200.0,53383.5,27598.6,25784.9,JEPX processed sampled bidding curve
2026-08-21,12,System Price,300.0,53383.5,19918.1,33465.4,JEPX processed sampled bidding curve
2026-08-21,12,System Price,500.0,53383.5,19910.36672111202,33473.13327888798,JEPX processed sampled bidding curve
2026-08-21,12,System Price,800.0,53383.5,19907.916680278002,33475.583319722,JEPX processed sampled bidding curve
2026-08-21,12,System Price,1000.0,53383.5,0.0,53383.5,JEPX processed sampled bidding curve
2026-08-21,13,Hokkaido / Tohoku / Tokyo / Chubu / Hokuriku,0.0,16058.4,42105.0,-26046.6,JEPX processed sampled bidding curve
2026-08-21,13,Hokkaido / Tohoku / Tokyo / Chubu / Hokuriku,1.0,29562.7,41927.6,-12364.899999999998,JEPX processed sampled bidding curve
2026-08-21,13,Hokkaido / Tohoku / Tokyo / Chubu / Hokuriku,5.0,29878.5,41450.4,-11571.900000000001,JEPX processed sampled bidding curve
2026-08-21,13,Hokkaido / Tohoku / Tokyo / Chubu / Hokuriku,10.0,30029.9,39377.7,-9347.799999999996,JEPX processed sampled bidding curve
2026-08-21,13,Hokkaido / Tohoku / Tokyo / Chubu / Hokuriku,15.0,31143.2,38658.8,-7515.600000000002,JEPX processed sampled bidding curve
2026-08-21,13,Hokkaido / Tohoku / Tokyo / Chubu / Hokuriku,20.0,33712.4,34121.0,-408.59999999999854,JEPX processed sampled bidding curve
2026-08-21,13,Hokkaido / Tohoku / Tokyo / Chubu / Hokuriku,25.0,36879.4,33383.1,3496.300000000003,JEPX processed sampled bidding curve
2026-08-21,13,Hokkaido / Tohoku / Tokyo / Chubu / Hokuriku,30.0,37981.0,33096.5,4884.5,JEPX processed sampled bidding curve
2026-08-21,13,Hokkaido / Tohoku / Tokyo / Chubu / Hokuriku,40.0,38340.7,27152.3,11188.399999999998,JEPX processed sampled bidding curve
2026-08-21,13,Hokkaido / Tohoku / Tokyo / Chubu / Hokuriku,50.0,38388.5,26670.8,11717.7,JEPX processed sampled bidding curve
2026-08-21,13,Hokkaido / Tohoku / Tokyo / Chubu / Hokuriku,75.0,38431.7,19497.7,18933.999999999996,JEPX processed sampled bidding curve
2026-08-21,13,Hokkaido / Tohoku / Tokyo / Chubu / Hokuriku,100.0,38432.1,18723.4,19708.699999999997,JEPX processed sampled bidding curve
2026-08-21,13,Hokkaido / Tohoku / Tokyo / Chubu / Hokuriku,150.0,38432.1,18489.6,19942.5,JEPX processed sampled bidding curve
2026-08-21,13,Hokkaido / Tohoku / Tokyo / Chubu / Hokuriku,200.0,38432.1,18484.2,19947.899999999998,JEPX processed sampled bidding curve
