date,area,demand_peak_mw,demand_avg_mw,thermal_avg_mw,residual_thermal_peak_mw,renewable_curtailment_mwh,solar_midday_avg_mw,demand_midday_avg_mw,thermal_midday_avg_mw,thermal_evening_avg_mw,thermal_ramp_mw,solar_share_midday_pct,source
2024-07-02,Tokyo,45631,35472.125,23339.312,37690,0.0,10762.875,43926.5,25246.875,29187.75,3940.875,24.502,JapanesePower.org regional half-hourly supply mix
2024-07-03,Tokyo,45893,35773.792,24255.875,39033,0.0,10915.5,42628.5,23346.375,29867.25,6520.875,25.606,JapanesePower.org regional half-hourly supply mix
2024-07-04,Tokyo,50569,39280.396,26489.542,42383,0.0,13004.75,49234.5,27689.0,32329.875,4640.875,26.414,JapanesePower.org regional half-hourly supply mix
2024-07-05,Tokyo,51416,39946.146,27211.562,43556,0.0,13610.375,49472.75,27644.375,33322.0,5677.625,27.511,JapanesePower.org regional half-hourly supply mix
2024-07-06,Tokyo,44222,35324.062,24184.521,37158,0.0,8490.5,42490.75,25867.0,28792.625,2925.625,19.982,JapanesePower.org regional half-hourly supply mix
2024-07-07,Tokyo,43406,35338.958,22327.25,40495,0.0,13496.875,40958.0,19802.375,30298.625,10496.25,32.953,JapanesePower.org regional half-hourly supply mix
2024-07-08,Tokyo,55114,42326.708,30145.562,47291,0.0,9164.875,52108.75,33875.25,35842.5,1967.25,17.588,JapanesePower.org regional half-hourly supply mix
2024-07-09,Tokyo,50693,40258.167,30485.062,43281,0.0,6575.25,48519.625,34125.875,32780.125,-1345.75,13.552,JapanesePower.org regional half-hourly supply mix
2024-07-10,Tokyo,49017,39289.042,29129.479,43006,0.0,7224.875,48182.75,32918.375,33289.5,371.125,14.995,JapanesePower.org regional half-hourly supply mix
2024-07-11,Tokyo,44466,36720.812,28195.188,38491,0.0,2929.5,43352.5,31917.625,30801.5,-1116.125,6.757,JapanesePower.org regional half-hourly supply mix
2024-07-12,Tokyo,40538,33406.938,25043.875,36306,0.0,1664.875,39247.25,29062.0,27335.75,-1726.25,4.242,JapanesePower.org regional half-hourly supply mix
2024-07-13,Tokyo,37042,30845.625,20089.021,31874,0.0,12320.625,36513.75,18082.75,24314.5,6231.75,33.742,JapanesePower.org regional half-hourly supply mix
2024-07-14,Tokyo,33863,29113.604,20791.646,31357,0.0,3430.5,31036.0,20330.125,24340.375,4010.25,11.053,JapanesePower.org regional half-hourly supply mix
2024-07-15,Tokyo,34439,29682.021,21880.958,31553,0.0,4976.125,32804.875,21223.5,25411.875,4188.375,15.169,JapanesePower.org regional half-hourly supply mix
2024-07-16,Tokyo,38265,31846.75,23557.583,34295,0.0,3350.375,37441.0,25621.75,27550.0,1928.25,8.948,JapanesePower.org regional half-hourly supply mix
2024-07-17,Tokyo,44499,34571.542,23959.5,37570,0.0,9973.625,41305.375,23527.5,30089.75,6562.25,24.146,JapanesePower.org regional half-hourly supply mix
2024-07-18,Tokyo,48888,37703.5,25613.021,41267,0.0,11616.375,46158.625,25807.5,31951.25,6143.75,25.166,JapanesePower.org regional half-hourly supply mix
2024-07-19,Tokyo,50511,39506.896,27955.729,43560,0.0,9185.625,46837.75,29195.0,33807.5,4612.5,19.612,JapanesePower.org regional half-hourly supply mix
2024-07-20,Tokyo,47257,38017.667,25948.417,40931,0.0,11134.5,46323.5,26848.875,31174.75,4325.875,24.036,JapanesePower.org regional half-hourly supply mix
2024-07-21,Tokyo,43010,35363.812,23562.208,38337,0.0,12571.375,41904.75,21234.25,30004.875,8770.625,30.0,JapanesePower.org regional half-hourly supply mix
2024-07-22,Tokyo,55649,41657.604,28694.875,45413,0.0,13168.5,53572.625,31507.75,34360.125,2852.375,24.581,JapanesePower.org regional half-hourly supply mix
2024-07-23,Tokyo,54651,42348.833,30239.771,46907,0.0,13385.25,52716.5,31007.0,35402.625,4395.625,25.391,JapanesePower.org regional half-hourly supply mix
2024-07-24,Tokyo,54367,41632.125,30730.208,43392,0.0,9610.875,52374.375,33511.625,33965.125,453.5,18.35,JapanesePower.org regional half-hourly supply mix
2024-07-25,Tokyo,54761,41642.417,30480.75,46887,0.0,12542.0,52565.25,31926.625,35285.5,3358.875,23.86,JapanesePower.org regional half-hourly supply mix
2024-07-26,Tokyo,54178,41475.979,30667.979,46116,0.0,11952.625,52777.625,32634.375,35968.125,3333.75,22.647,JapanesePower.org regional half-hourly supply mix
2024-07-27,Tokyo,47665,37643.729,27016.188,40043,0.0,12495.75,45909.0,25357.25,32257.125,6899.875,27.219,JapanesePower.org regional half-hourly supply mix
2024-07-28,Tokyo,44908,37223.208,25827.354,41561,0.0,9963.0,43388.0,25141.875,32655.0,7513.125,22.963,JapanesePower.org regional half-hourly supply mix
2024-07-29,Tokyo,57006,43675.938,30913.542,47414,0.0,12679.125,55479.75,33894.25,36342.0,2447.75,22.854,JapanesePower.org regional half-hourly supply mix
2024-07-30,Tokyo,55146,42572.333,32169.667,43786,0.0,9553.0,53909.875,35090.75,35856.625,765.875,17.72,JapanesePower.org regional half-hourly supply mix
2024-07-31,Tokyo,52918,41296.438,30788.812,44565,0.0,10888.25,51489.875,32438.0,35024.5,2586.5,21.146,JapanesePower.org regional half-hourly supply mix
2024-08-01,Tokyo,50309,39964.604,29076.458,43238,0.0,12548.875,49397.75,29716.125,35544.375,5828.25,25.404,JapanesePower.org regional half-hourly supply mix
2024-08-02,Tokyo,51360,40300.208,29015.104,44556,0.0,12460.875,49622.0,31251.375,34512.75,3261.375,25.112,JapanesePower.org regional half-hourly supply mix
2024-08-03,Tokyo,45238,36980.646,25396.229,39977,0.0,12932.625,44154.875,24109.625,31356.125,7246.5,29.289,JapanesePower.org regional half-hourly supply mix
2024-08-04,Tokyo,44470,36051.375,24478.792,39800,0.0,13157.25,42787.625,22545.5,31962.625,9417.125,30.75,JapanesePower.org regional half-hourly supply mix
2024-08-05,Tokyo,54431,41371.646,30712.062,46119,0.0,11001.0,53499.625,34032.25,36685.25,2653.0,20.563,JapanesePower.org regional half-hourly supply mix
2024-08-06,Tokyo,52632,41178.792,30957.042,45410,0.0,10168.75,50555.5,33275.875,36622.125,3346.25,20.114,JapanesePower.org regional half-hourly supply mix
2024-08-07,Tokyo,52815,40741.396,30533.75,45876,0.0,10027.625,51079.625,32547.5,36176.75,3629.25,19.631,JapanesePower.org regional half-hourly supply mix
2024-08-08,Tokyo,50881,40171.042,28532.5,44379,0.0,10420.75,49094.125,28956.125,35159.125,6203.0,21.226,JapanesePower.org regional half-hourly supply mix
2024-08-09,Tokyo,52546,40545.583,28297.125,44706,0.0,12283.875,51178.75,29182.625,34507.0,5324.375,24.002,JapanesePower.org regional half-hourly supply mix
2024-08-10,Tokyo,43322,35384.146,23238.0,37929,0.0,11506.0,41397.125,21125.875,30733.25,9607.375,27.794,JapanesePower.org regional half-hourly supply mix
2024-08-11,Tokyo,42714,35481.021,23176.208,39970,0.0,12090.0,41253.75,20151.125,30338.875,10187.75,29.306,JapanesePower.org regional half-hourly supply mix
2024-08-12,Tokyo,44635,36752.188,24749.125,40184,0.0,11812.25,43669.375,23656.0,30796.625,7140.625,27.049,JapanesePower.org regional half-hourly supply mix
2024-08-13,Tokyo,45762,37394.333,24726.396,40761,0.0,11388.625,44884.75,25631.25,30151.625,4520.375,25.373,JapanesePower.org regional half-hourly supply mix
2024-08-14,Tokyo,43504,36070.688,24552.062,39096,0.0,9377.5,42802.25,24726.375,31467.875,6741.5,21.909,JapanesePower.org regional half-hourly supply mix
2024-08-15,Tokyo,44947,36575.062,24947.188,40449,0.0,11863.5,44025.625,23702.0,32651.5,8949.5,26.947,JapanesePower.org regional half-hourly supply mix
2024-08-16,Tokyo,38176,32547.792,24040.292,34183,0.0,3228.875,37281.5,25680.125,27881.125,2201.0,8.661,JapanesePower.org regional half-hourly supply mix
2024-08-17,Tokyo,45200,35569.792,23910.146,39809,0.0,12204.375,43799.125,22850.875,31200.375,8349.5,27.864,JapanesePower.org regional half-hourly supply mix
2024-08-18,Tokyo,41819,34816.833,23274.271,39485,0.0,10758.375,39731.0,20971.5,29325.75,8354.25,27.078,JapanesePower.org regional half-hourly supply mix
2024-08-19,Tokyo,53758,40432.833,29855.062,47708,0.0,10171.125,51745.0,34260.875,35965.25,1704.375,19.656,JapanesePower.org regional half-hourly supply mix
2024-08-20,Tokyo,51227,39515.417,28298.542,44925,0.0,12035.0,49282.0,28883.0,35532.0,6649.0,24.421,JapanesePower.org regional half-hourly supply mix
2024-08-21,Tokyo,51487,40034.958,28504.958,44304,0.0,11589.5,50092.0,29975.25,34583.875,4608.625,23.136,JapanesePower.org regional half-hourly supply mix
2024-08-22,Tokyo,47735,38457.604,28983.917,42083,0.0,5210.625,45819.75,31918.625,34264.25,2345.625,11.372,JapanesePower.org regional half-hourly supply mix
2024-08-23,Tokyo,50475,39983.625,29360.0,43555,0.0,9086.625,49240.125,32580.5,34972.125,2391.625,18.454,JapanesePower.org regional half-hourly supply mix
2024-08-24,Tokyo,46935,36985.417,25456.792,38945,0.0,11008.25,45494.375,25257.75,31078.25,5820.5,24.197,JapanesePower.org regional half-hourly supply mix
2024-08-25,Tokyo,42442,34624.083,23193.396,37489,0.0,10689.75,41221.125,21751.375,29463.375,7712.0,25.933,JapanesePower.org regional half-hourly supply mix
2024-08-26,Tokyo,50768,39672.938,27672.958,43319,0.0,11423.5,50066.75,29680.625,34220.25,4539.625,22.817,JapanesePower.org regional half-hourly supply mix
2024-08-27,Tokyo,48484,38407.688,27991.583,40435,0.0,8719.125,47837.75,30871.625,33145.625,2274.0,18.226,JapanesePower.org regional half-hourly supply mix
2024-08-28,Tokyo,47414,37686.854,27210.875,41038,0.0,8290.75,45808.375,29704.25,32881.875,3177.625,18.099,JapanesePower.org regional half-hourly supply mix
2024-08-29,Tokyo,45426,36502.958,26786.25,39077,0.0,5842.25,44492.875,30066.125,31411.875,1345.75,13.131,JapanesePower.org regional half-hourly supply mix
2024-08-30,Tokyo,42151,35440.25,26190.875,37632,0.0,3342.0,41590.0,29098.25,30908.875,1810.625,8.036,JapanesePower.org regional half-hourly supply mix
2024-08-31,Tokyo,39229,32985.5,22746.979,35236,0.0,5468.125,38471.75,23514.75,27364.75,3850.0,14.213,JapanesePower.org regional half-hourly supply mix
2024-09-01,Tokyo,36532,30849.312,21124.292,34215,0.0,6322.625,34554.5,19928.75,27630.0,7701.25,18.298,JapanesePower.org regional half-hourly supply mix
2024-09-02,Tokyo,50642,39008.625,27248.188,44158,0.0,12028.5,49386.375,29011.375,33204.5,4193.125,24.356,JapanesePower.org regional half-hourly supply mix
2024-09-03,Tokyo,40566,34447.875,25680.729,36610,0.0,4422.25,39638.625,27691.0,29041.25,1350.25,11.156,JapanesePower.org regional half-hourly supply mix
2024-09-04,Tokyo,42476,33849.25,23012.417,36899,0.0,11003.5,40475.875,22531.0,29043.375,6512.375,27.185,JapanesePower.org regional half-hourly supply mix
2024-09-05,Tokyo,45772,35862.396,24702.479,40302,0.0,11628.25,43547.375,25046.5,32417.875,7371.375,26.703,JapanesePower.org regional half-hourly supply mix
2024-09-06,Tokyo,49073,38230.667,26598.25,43232,0.0,12828.75,47487.0,26426.0,33758.0,7332.0,27.015,JapanesePower.org regional half-hourly supply mix
2024-09-07,Tokyo,43709,35521.625,23837.271,38175,0.0,12594.5,42807.0,22355.25,29983.5,7628.25,29.422,JapanesePower.org regional half-hourly supply mix
2024-09-08,Tokyo,41858,34283.167,22601.708,37395,0.0,11540.625,41170.875,20941.0,29503.125,8562.125,28.031,JapanesePower.org regional half-hourly supply mix
2024-09-09,Tokyo,49643,38544.458,28746.854,43239,0.0,10839.375,48415.75,31533.875,34151.25,2617.375,22.388,JapanesePower.org regional half-hourly supply mix
2024-09-10,Tokyo,51190,40003.042,29536.917,45015,0.0,11135.125,49425.625,31026.125,33973.5,2947.375,22.529,JapanesePower.org regional half-hourly supply mix
2024-09-11,Tokyo,53396,41497.062,30808.083,46554,0.0,12338.625,51789.25,31864.5,34732.375,2867.875,23.825,JapanesePower.org regional half-hourly supply mix
2024-09-12,Tokyo,53774,41836.688,31499.229,46603,0.0,11866.625,52400.125,33395.375,34312.875,917.5,22.646,JapanesePower.org regional half-hourly supply mix
2024-09-13,Tokyo,52843,41149.583,31102.729,45812,0.0,11437.875,51552.125,32651.375,34089.25,1437.875,22.187,JapanesePower.org regional half-hourly supply mix
2024-09-14,Tokyo,44434,36467.104,27224.708,38721,0.0,10372.125,43673.75,26647.125,32120.25,5473.125,23.749,JapanesePower.org regional half-hourly supply mix
2024-09-15,Tokyo,42382,35208.917,25732.729,38030,0.0,11380.375,41715.625,24470.875,31315.5,6844.625,27.281,JapanesePower.org regional half-hourly supply mix
2024-09-16,Tokyo,38071,32597.417,24791.479,34815,0.0,5388.875,37484.0,25009.375,30083.375,5074.0,14.376,JapanesePower.org regional half-hourly supply mix
2024-09-17,Tokyo,49843,37939.229,28368.625,44082,0.0,12363.625,47089.875,28153.375,34763.5,6610.125,26.255,JapanesePower.org regional half-hourly supply mix
2024-09-18,Tokyo,53959,40453.458,31117.167,44680,0.0,10268.125,53121.25,34416.0,35282.125,866.125,19.33,JapanesePower.org regional half-hourly supply mix
2024-09-19,Tokyo,49443,38052.479,30635.979,42383,0.0,7538.75,46466.5,31776.25,34480.5,2704.25,16.224,JapanesePower.org regional half-hourly supply mix
2024-09-20,Tokyo,51822,39812.542,30763.188,46278,0.0,9648.5,47780.875,31351.375,35603.75,4252.375,20.193,JapanesePower.org regional half-hourly supply mix
2024-09-21,Tokyo,39333,33463.0,26287.625,34221,0.0,4289.375,38937.125,27659.25,26830.0,-829.25,11.016,JapanesePower.org regional half-hourly supply mix
2024-09-22,Tokyo,32720,28445.812,20492.646,30207,0.0,3349.5,31254.375,21722.625,22992.25,1269.625,10.717,JapanesePower.org regional half-hourly supply mix
2024-09-23,Tokyo,33021,27856.312,19200.562,29295,0.0,10016.625,32196.625,15999.625,24988.875,8989.25,31.111,JapanesePower.org regional half-hourly supply mix
2024-09-24,Tokyo,34046,28530.458,19580.479,30595,0.0,9351.0,33047.125,17869.0,24478.625,6609.625,28.296,JapanesePower.org regional half-hourly supply mix
2024-09-25,Tokyo,33742,28623.083,21126.146,31288,0.0,5188.125,32529.75,20963.5,26103.125,5139.625,15.949,JapanesePower.org regional half-hourly supply mix
2024-09-26,Tokyo,40026,31780.521,21862.083,35728,0.0,12010.375,38151.125,20129.5,27786.0,7656.5,31.481,JapanesePower.org regional half-hourly supply mix
2024-09-27,Tokyo,37246,31287.229,23957.521,33822,0.0,2864.75,36568.25,26553.75,27667.875,1114.125,7.834,JapanesePower.org regional half-hourly supply mix
2024-09-28,Tokyo,32416,27721.333,19654.958,29384,0.0,6822.75,31613.875,18484.875,23230.875,4746.0,21.582,JapanesePower.org regional half-hourly supply mix
2024-09-29,Tokyo,29856,25614.438,18353.417,27776,0.0,3695.5,27551.875,17019.375,21743.5,4724.125,13.413,JapanesePower.org regional half-hourly supply mix
2024-09-30,Tokyo,34538,28774.75,20665.208,31584,0.0,7788.875,33419.0,19792.5,25000.0,5207.5,23.307,JapanesePower.org regional half-hourly supply mix
2024-10-01,Tokyo,37493,30357.917,21560.188,34030,0.0,7129.875,34790.375,21147.375,26915.875,5768.5,20.494,JapanesePower.org regional half-hourly supply mix
2024-10-02,Tokyo,43418,33608.25,23236.5,38043,0.0,12677.25,41384.875,22590.875,28483.625,5892.75,30.633,JapanesePower.org regional half-hourly supply mix
2024-10-03,Tokyo,36331,30923.875,23453.604,33851,0.0,4813.625,35759.25,24496.75,26877.125,2380.375,13.461,JapanesePower.org regional half-hourly supply mix
2024-10-04,Tokyo,40710,32637.688,24412.75,36443,0.0,6263.5,39314.25,26490.25,27340.125,849.875,15.932,JapanesePower.org regional half-hourly supply mix
2024-10-05,Tokyo,29941,27125.542,19674.938,27848,0.0,1587.75,29656.625,20223.0,21593.25,1370.25,5.354,JapanesePower.org regional half-hourly supply mix
2024-10-06,Tokyo,30034,25493.333,17267.375,28074,0.0,4526.125,27216.5,15361.75,21031.125,5669.375,16.63,JapanesePower.org regional half-hourly supply mix
2024-10-07,Tokyo,40516,31676.854,22724.875,36387,0.0,8394.625,38418.625,23663.25,27113.0,3449.75,21.85,JapanesePower.org regional half-hourly supply mix
2024-10-08,Tokyo,34418,29585.125,22761.458,31318,0.0,1489.125,33655.625,24533.75,23197.75,-1336.0,4.425,JapanesePower.org regional half-hourly supply mix
2024-10-09,Tokyo,32643,28371.562,21142.771,30062,0.0,1959.125,31692.25,22875.5,23189.875,314.375,6.182,JapanesePower.org regional half-hourly supply mix
2024-10-10,Tokyo,32306,28034.104,19319.667,30004,0.0,5313.25,31417.375,19137.75,22758.0,3620.25,16.912,JapanesePower.org regional half-hourly supply mix
2024-10-11,Tokyo,33180,28042.521,17965.812,29862,0.0,12900.625,32372.125,15854.875,22201.375,6346.5,39.851,JapanesePower.org regional half-hourly supply mix
2024-10-12,Tokyo,28647,25351.333,15147.104,26673,0.0,12679.5,28125.25,10630.25,19445.125,8814.875,45.082,JapanesePower.org regional half-hourly supply mix
2024-10-13,Tokyo,28110,24373.5,14677.312,26193,0.0,12901.625,26639.5,10114.625,19950.375,9835.75,48.43,JapanesePower.org regional half-hourly supply mix
2024-10-14,Tokyo,29905,25596.604,16222.271,28021,0.0,10791.0,28729.125,13266.75,21142.125,7875.375,37.561,JapanesePower.org regional half-hourly supply mix
2024-10-15,Tokyo,35460,29078.021,18884.271,31924,0.0,11748.375,34667.0,17929.875,23295.5,5365.625,33.889,JapanesePower.org regional half-hourly supply mix
2024-10-16,Tokyo,34820,29376.312,21154.167,32545,0.0,4742.625,33829.875,22122.625,23479.625,1357.0,14.019,JapanesePower.org regional half-hourly supply mix
2024-10-17,Tokyo,35619,29874.271,21352.771,33217,0.0,8515.5,34613.25,19172.0,24556.5,5384.5,24.602,JapanesePower.org regional half-hourly supply mix
2024-10-18,Tokyo,34876,29761.396,22564.583,32592,0.0,2546.375,34284.625,24037.5,24015.125,-22.375,7.427,JapanesePower.org regional half-hourly supply mix
2024-10-19,Tokyo,33441,28099.562,18295.229,29988,0.0,9140.375,32757.5,16788.875,21903.0,5114.125,27.903,JapanesePower.org regional half-hourly supply mix
2024-10-20,Tokyo,27508,23948.688,14839.625,25546,0.0,10963.5,25072.0,10654.25,20008.875,9354.625,43.728,JapanesePower.org regional half-hourly supply mix
2024-10-21,Tokyo,31790,27162.271,18423.333,29887,0.0,9204.375,30643.375,16399.625,22730.625,6331.0,30.037,JapanesePower.org regional half-hourly supply mix
2024-10-22,Tokyo,33551,28291.479,19451.0,31404,0.0,10188.75,32095.25,18160.375,23100.25,4939.875,31.745,JapanesePower.org regional half-hourly supply mix
2024-10-23,Tokyo,34946,29263.333,21331.417,33063,0.0,3105.0,33195.125,21884.25,22646.25,762.0,9.354,JapanesePower.org regional half-hourly supply mix
2024-10-24,Tokyo,35927,29762.229,20585.812,33164,0.0,7049.0,35326.625,20679.0,23494.25,2815.25,19.954,JapanesePower.org regional half-hourly supply mix
2024-10-25,Tokyo,32834,28443.979,20656.917,30980,0.0,4864.625,32205.25,19572.0,22948.0,3376.0,15.105,JapanesePower.org regional half-hourly supply mix
2024-10-26,Tokyo,28394,25004.125,17440.396,26849,0.0,3131.75,26517.25,15951.5,20446.625,4495.125,11.81,JapanesePower.org regional half-hourly supply mix
2024-10-27,Tokyo,28408,24551.896,17546.917,26813,0.0,6385.5,26677.875,15620.5,21744.375,6123.875,23.936,JapanesePower.org regional half-hourly supply mix
2024-10-28,Tokyo,32640,27752.917,20960.646,30945,0.0,1938.0,31672.625,22162.125,22490.25,328.125,6.119,JapanesePower.org regional half-hourly supply mix
2024-10-29,Tokyo,33077,28242.625,20956.75,30950,0.0,2628.5,31536.875,21906.75,23021.625,1114.875,8.335,JapanesePower.org regional half-hourly supply mix
2024-10-30,Tokyo,32806,28410.812,20180.875,30054,0.0,8618.25,32114.375,17825.0,22395.5,4570.5,26.836,JapanesePower.org regional half-hourly supply mix
2024-10-31,Tokyo,32046,27936.771,18220.062,29819,0.0,10805.875,31350.75,15545.0,23405.5,7860.5,34.468,JapanesePower.org regional half-hourly supply mix
2024-11-01,Tokyo,32227,27850.708,19555.667,30383,0.0,7805.125,31381.25,17202.375,23917.75,6715.375,24.872,JapanesePower.org regional half-hourly supply mix
2024-11-02,Tokyo,29173,25678.354,18867.812,27130,0.0,1259.25,27672.0,20069.0,20132.0,63.0,4.551,JapanesePower.org regional half-hourly supply mix
